"","OSHPD_NUM","X1.x","Procedure Description","CPT_CODE_OR_OTHER","Top_25_Avg","Hospital_Name.x","X1.y","Hospital_Name.y","Freq","Full_Address","Address","City","State","Zip Code"
"1991",106190034,16331,"Laparoscopic Cholecystectomy","47562",30631.95,"Antelope Valley Hospital",29,"Antelope Valley Hospital",57,"1600 W Ave J, Lancaster, CA","1600 W Ave J","Lancaster","CA",93534
"1992",106190034,16332,"Tympanostomy (insert ventilating  tube, general anesthesia)","69436",13899.48,"Antelope Valley Hospital",29,"Antelope Valley Hospital",57,"1600 W Ave J, Lancaster, CA","1600 W Ave J","Lancaster","CA",93534
"1993",106190034,16333,"Tonsillectomy with Adenoidectomy, less than 12 years old","42820",16840.51,"Antelope Valley Hospital",29,"Antelope Valley Hospital",57,"1600 W Ave J, Lancaster, CA","1600 W Ave J","Lancaster","CA",93534
"1994",106190034,16294,"Thyroid Stimulating Hormone","84443",142,"Antelope Valley Hospital",29,"Antelope Valley Hospital",57,"1600 W Ave J, Lancaster, CA","1600 W Ave J","Lancaster","CA",93534
"1995",106190034,16295,"Troponin, Quantitative","84484",83,"Antelope Valley Hospital",29,"Antelope Valley Hospital",57,"1600 W Ave J, Lancaster, CA","1600 W Ave J","Lancaster","CA",93534
"1996",106190034,16299,"CT Scan, Abdomen, with contrast","74160",1298,"Antelope Valley Hospital",29,"Antelope Valley Hospital",57,"1600 W Ave J, Lancaster, CA","1600 W Ave J","Lancaster","CA",93534
"1997",106190034,16300,"CT Scan, Head or Brain, without contrast","70450",610,"Antelope Valley Hospital",29,"Antelope Valley Hospital",57,"1600 W Ave J, Lancaster, CA","1600 W Ave J","Lancaster","CA",93534
"1998",106190034,16301,"CT Scan, Pelvis, with contrast","72193",1297,"Antelope Valley Hospital",29,"Antelope Valley Hospital",57,"1600 W Ave J, Lancaster, CA","1600 W Ave J","Lancaster","CA",93534
"1999",106190034,16303,"MRI, Brain, without contrast, followed by contrast","70553",2342,"Antelope Valley Hospital",29,"Antelope Valley Hospital",57,"1600 W Ave J, Lancaster, CA","1600 W Ave J","Lancaster","CA",93534
"2000",106190034,16304,"Ultrasound, Abdomen, Complete","76700",610,"Antelope Valley Hospital",29,"Antelope Valley Hospital",57,"1600 W Ave J, Lancaster, CA","1600 W Ave J","Lancaster","CA",93534
"2001",106190034,16305,"Ultrasound, OB, 14 weeks or more, transabdominal","76805",610,"Antelope Valley Hospital",29,"Antelope Valley Hospital",57,"1600 W Ave J, Lancaster, CA","1600 W Ave J","Lancaster","CA",93534
"2002",106190034,16306,"X-Ray, Lower Back, minimum four views","72110",610,"Antelope Valley Hospital",29,"Antelope Valley Hospital",57,"1600 W Ave J, Lancaster, CA","1600 W Ave J","Lancaster","CA",93534
"2003",106190034,16307,"X-Ray, Chest, two views","71046",319,"Antelope Valley Hospital",29,"Antelope Valley Hospital",57,"1600 W Ave J, Lancaster, CA","1600 W Ave J","Lancaster","CA",93534
"2004",106190034,16310,"Echocardiography, Transthoracic, complete, without Doppler","93307",2499,"Antelope Valley Hospital",29,"Antelope Valley Hospital",57,"1600 W Ave J, Lancaster, CA","1600 W Ave J","Lancaster","CA",93534
"2005",106190034,16292,"Partial Thromboplastin Time","85730",51,"Antelope Valley Hospital",29,"Antelope Valley Hospital",57,"1600 W Ave J, Lancaster, CA","1600 W Ave J","Lancaster","CA",93534
"2006",106190034,16293,"Prothrombin Time","85610",33,"Antelope Valley Hospital",29,"Antelope Valley Hospital",57,"1600 W Ave J, Lancaster, CA","1600 W Ave J","Lancaster","CA",93534
"2007",106190034,16315,"Physical Therapy, Therapeutic Exercise","97110",141,"Antelope Valley Hospital",29,"Antelope Valley Hospital",57,"1600 W Ave J, Lancaster, CA","1600 W Ave J","Lancaster","CA",93534
"2008",106190034,16318,"Arthroscopy, Shoulder, with partial acromioplasty","29826",36546.99,"Antelope Valley Hospital",29,"Antelope Valley Hospital",57,"1600 W Ave J, Lancaster, CA","1600 W Ave J","Lancaster","CA",93534
"2009",106190034,16319,"Carpal Tunnel Surgery","64721",9888.79,"Antelope Valley Hospital",29,"Antelope Valley Hospital",57,"1600 W Ave J, Lancaster, CA","1600 W Ave J","Lancaster","CA",93534
"2010",106190034,16321,"Colonoscopy, diagnostic","45378",11252.3,"Antelope Valley Hospital",29,"Antelope Valley Hospital",57,"1600 W Ave J, Lancaster, CA","1600 W Ave J","Lancaster","CA",93534
"2011",106190034,16322,"Colonoscopy, with biopsy","45380",8399.02,"Antelope Valley Hospital",29,"Antelope Valley Hospital",57,"1600 W Ave J, Lancaster, CA","1600 W Ave J","Lancaster","CA",93534
"2012",106190034,16323,"Colonoscopy, with lesion removal, by snare technique","45385",7930.01,"Antelope Valley Hospital",29,"Antelope Valley Hospital",57,"1600 W Ave J, Lancaster, CA","1600 W Ave J","Lancaster","CA",93534
"2013",106190034,16325,"Endoscopy, Upper GI, with biopsy","43239",11856.04,"Antelope Valley Hospital",29,"Antelope Valley Hospital",57,"1600 W Ave J, Lancaster, CA","1600 W Ave J","Lancaster","CA",93534
"2014",106190034,16326,"Endoscopy, Upper GI, diagnostic","43235",15860.89,"Antelope Valley Hospital",29,"Antelope Valley Hospital",57,"1600 W Ave J, Lancaster, CA","1600 W Ave J","Lancaster","CA",93534
"2015",106190034,16327,"Excision, Breast Lesion, without preoperative radiological marker","19120",11794.61,"Antelope Valley Hospital",29,"Antelope Valley Hospital",57,"1600 W Ave J, Lancaster, CA","1600 W Ave J","Lancaster","CA",93534
"2016",106190034,16328,"Hernia Repair, Inguinal, 5 years and older","49505",15374.33,"Antelope Valley Hospital",29,"Antelope Valley Hospital",57,"1600 W Ave J, Lancaster, CA","1600 W Ave J","Lancaster","CA",93534
"2017",106190034,16312,"Inhalation Treatment, pressurized or nonpressurized","94640",957,"Antelope Valley Hospital",29,"Antelope Valley Hospital",57,"1600 W Ave J, Lancaster, CA","1600 W Ave J","Lancaster","CA",93534
"2018",106190034,16314,"Physical Therapy, Gait Training","97116",124,"Antelope Valley Hospital",29,"Antelope Valley Hospital",57,"1600 W Ave J, Lancaster, CA","1600 W Ave J","Lancaster","CA",93534
"2019",106190049,16358,"CT Scan, Pelvis, with contrast","72193",2332.05,"KINDRED BALDWIN PARK",129,"KINDRED BALDWIN PARK",67,"14148 Francisquito Ave, Baldwin Park, CA","14148 Francisquito Ave","Baldwin Park","CA",91706
"2020",106190049,16342,"Basic Metabolic Panel","80048",388.5,"KINDRED BALDWIN PARK",129,"KINDRED BALDWIN PARK",67,"14148 Francisquito Ave, Baldwin Park, CA","14148 Francisquito Ave","Baldwin Park","CA",91706
"2021",106190049,16345,"Complete Blood Count, with differential WBC, automated","85025",210,"KINDRED BALDWIN PARK",129,"KINDRED BALDWIN PARK",67,"14148 Francisquito Ave, Baldwin Park, CA","14148 Francisquito Ave","Baldwin Park","CA",91706
"2022",106190049,16346,"Comprehensive Metabolic Panel","80053",829.5,"KINDRED BALDWIN PARK",129,"KINDRED BALDWIN PARK",67,"14148 Francisquito Ave, Baldwin Park, CA","14148 Francisquito Ave","Baldwin Park","CA",91706
"2023",106190049,16348,"Lipid Panel","80061",328.65,"KINDRED BALDWIN PARK",129,"KINDRED BALDWIN PARK",67,"14148 Francisquito Ave, Baldwin Park, CA","14148 Francisquito Ave","Baldwin Park","CA",91706
"2024",106190049,16349,"Partial Thromboplastin Time","85730",196.35,"KINDRED BALDWIN PARK",129,"KINDRED BALDWIN PARK",67,"14148 Francisquito Ave, Baldwin Park, CA","14148 Francisquito Ave","Baldwin Park","CA",91706
"2025",106190049,16350,"Prothrombin Time","85610",102.9,"KINDRED BALDWIN PARK",129,"KINDRED BALDWIN PARK",67,"14148 Francisquito Ave, Baldwin Park, CA","14148 Francisquito Ave","Baldwin Park","CA",91706
"2026",106190049,16353,"Urinalysis, without microscopy","81002 or 81003",97.65,"KINDRED BALDWIN PARK",129,"KINDRED BALDWIN PARK",67,"14148 Francisquito Ave, Baldwin Park, CA","14148 Francisquito Ave","Baldwin Park","CA",91706
"2027",106190049,16354,"Urinalysis, with microscopy","81000 or 81001",139.65,"KINDRED BALDWIN PARK",129,"KINDRED BALDWIN PARK",67,"14148 Francisquito Ave, Baldwin Park, CA","14148 Francisquito Ave","Baldwin Park","CA",91706
"2028",106190049,16356,"CT Scan, Abdomen, with contrast","74160",3298.05,"KINDRED BALDWIN PARK",129,"KINDRED BALDWIN PARK",67,"14148 Francisquito Ave, Baldwin Park, CA","14148 Francisquito Ave","Baldwin Park","CA",91706
"2029",106190049,16357,"CT Scan, Head or Brain, without contrast","70450",2776.2,"KINDRED BALDWIN PARK",129,"KINDRED BALDWIN PARK",67,"14148 Francisquito Ave, Baldwin Park, CA","14148 Francisquito Ave","Baldwin Park","CA",91706
"2030",106190049,16398,"DOPPLER VENOUS U/S","93325",877.8,"KINDRED BALDWIN PARK",129,"KINDRED BALDWIN PARK",67,"14148 Francisquito Ave, Baldwin Park, CA","14148 Francisquito Ave","Baldwin Park","CA",91706
"2031",106190049,16399,"ECHO DOPPLER","93307",1154.48,"KINDRED BALDWIN PARK",129,"KINDRED BALDWIN PARK",67,"14148 Francisquito Ave, Baldwin Park, CA","14148 Francisquito Ave","Baldwin Park","CA",91706
"2032",106190049,16400,"ULTRASOUND ABDOMEN LIMITED","76705",1413.3,"KINDRED BALDWIN PARK",129,"KINDRED BALDWIN PARK",67,"14148 Francisquito Ave, Baldwin Park, CA","14148 Francisquito Ave","Baldwin Park","CA",91706
"2033",106190049,16360,"MRI, Brain, without contrast, followed by contrast","70553",4844.7,"KINDRED BALDWIN PARK",129,"KINDRED BALDWIN PARK",67,"14148 Francisquito Ave, Baldwin Park, CA","14148 Francisquito Ave","Baldwin Park","CA",91706
"2034",106190049,16361,"Ultrasound, Abdomen, Complete","76700",1588.65,"KINDRED BALDWIN PARK",129,"KINDRED BALDWIN PARK",67,"14148 Francisquito Ave, Baldwin Park, CA","14148 Francisquito Ave","Baldwin Park","CA",91706
"2035",106190049,16363,"X-Ray, Lower Back, minimum four views","72110",675.15,"KINDRED BALDWIN PARK",129,"KINDRED BALDWIN PARK",67,"14148 Francisquito Ave, Baldwin Park, CA","14148 Francisquito Ave","Baldwin Park","CA",91706
"2036",106190049,16364,"X-Ray, Chest, two views","71046",512.4,"KINDRED BALDWIN PARK",129,"KINDRED BALDWIN PARK",67,"14148 Francisquito Ave, Baldwin Park, CA","14148 Francisquito Ave","Baldwin Park","CA",91706
"2037",106190049,16392,"EKG","93005",708.75,"KINDRED BALDWIN PARK",129,"KINDRED BALDWIN PARK",67,"14148 Francisquito Ave, Baldwin Park, CA","14148 Francisquito Ave","Baldwin Park","CA",91706
"2038",106190049,16393,"EEG","95812",1507.8,"KINDRED BALDWIN PARK",129,"KINDRED BALDWIN PARK",67,"14148 Francisquito Ave, Baldwin Park, CA","14148 Francisquito Ave","Baldwin Park","CA",91706
"2039",106190049,16394,"UPPER GI STOMACH W/KUB","74241",1023.75,"KINDRED BALDWIN PARK",129,"KINDRED BALDWIN PARK",67,"14148 Francisquito Ave, Baldwin Park, CA","14148 Francisquito Ave","Baldwin Park","CA",91706
"2040",106190049,16395,"UPPER GI STOMACH W/O KUB","74240",774.9,"KINDRED BALDWIN PARK",129,"KINDRED BALDWIN PARK",67,"14148 Francisquito Ave, Baldwin Park, CA","14148 Francisquito Ave","Baldwin Park","CA",91706
"2041",106190049,16396,"UPPER GI W/SMALL BOWELL","74245",931.35,"KINDRED BALDWIN PARK",129,"KINDRED BALDWIN PARK",67,"14148 Francisquito Ave, Baldwin Park, CA","14148 Francisquito Ave","Baldwin Park","CA",91706
"2042",106190049,16397,"UPPER GI W/AIR W/KUB","74247",458.85,"KINDRED BALDWIN PARK",129,"KINDRED BALDWIN PARK",67,"14148 Francisquito Ave, Baldwin Park, CA","14148 Francisquito Ave","Baldwin Park","CA",91706
"2043",106190049,16401,NA,"76700",1588.65,"KINDRED BALDWIN PARK",129,"KINDRED BALDWIN PARK",67,"14148 Francisquito Ave, Baldwin Park, CA","14148 Francisquito Ave","Baldwin Park","CA",91706
"2044",106190081,16472,"Lipid Panel","80061",572.4,"BEVERLY HOSPITAL",43,"BEVERLY HOSPITAL",57,"309 West Beverly Boulevard, Montebello, CA","309 West Beverly Boulevard","Montebello","CA",90640
"2045",106190081,16473,"Partial Thromboplastin Time","85730",197,"BEVERLY HOSPITAL",43,"BEVERLY HOSPITAL",57,"309 West Beverly Boulevard, Montebello, CA","309 West Beverly Boulevard","Montebello","CA",90640
"2046",106190081,16474,"Prothrombin Time","85610",226,"BEVERLY HOSPITAL",43,"BEVERLY HOSPITAL",57,"309 West Beverly Boulevard, Montebello, CA","309 West Beverly Boulevard","Montebello","CA",90640
"2047",106190081,16476,"Troponin, Quantitative","84484",252.72,"BEVERLY HOSPITAL",43,"BEVERLY HOSPITAL",57,"309 West Beverly Boulevard, Montebello, CA","309 West Beverly Boulevard","Montebello","CA",90640
"2048",106190081,16477,"Urinalysis, without microscopy","81002 or 81003",35.65,"BEVERLY HOSPITAL",43,"BEVERLY HOSPITAL",57,"309 West Beverly Boulevard, Montebello, CA","309 West Beverly Boulevard","Montebello","CA",90640
"2049",106190081,16478,"Urinalysis, with microscopy","81000 or 81001",15,"BEVERLY HOSPITAL",43,"BEVERLY HOSPITAL",57,"309 West Beverly Boulevard, Montebello, CA","309 West Beverly Boulevard","Montebello","CA",90640
"2050",106190081,16481,"CT Scan, Head or Brain, without contrast","70450",2984.25,"BEVERLY HOSPITAL",43,"BEVERLY HOSPITAL",57,"309 West Beverly Boulevard, Montebello, CA","309 West Beverly Boulevard","Montebello","CA",90640
"2051",106190081,16483,"Mammography, Screening, Bilateral","77067",426.01,"BEVERLY HOSPITAL",43,"BEVERLY HOSPITAL",57,"309 West Beverly Boulevard, Montebello, CA","309 West Beverly Boulevard","Montebello","CA",90640
"2052",106190081,16484,"MRI, Brain, without contrast, followed by contrast","70553",7790.9,"BEVERLY HOSPITAL",43,"BEVERLY HOSPITAL",57,"309 West Beverly Boulevard, Montebello, CA","309 West Beverly Boulevard","Montebello","CA",90640
"2053",106190081,16485,"Ultrasound, Abdomen, Complete","76700",1205,"BEVERLY HOSPITAL",43,"BEVERLY HOSPITAL",57,"309 West Beverly Boulevard, Montebello, CA","309 West Beverly Boulevard","Montebello","CA",90640
"2054",106190081,16488,"X-Ray, Chest, two views","71046",312.72,"BEVERLY HOSPITAL",43,"BEVERLY HOSPITAL",57,"309 West Beverly Boulevard, Montebello, CA","309 West Beverly Boulevard","Montebello","CA",90640
"2055",106190081,16501,"Cataract Removal with Insertion of Intraocular Lens, 1 Stage","66984",9864.13,"BEVERLY HOSPITAL",43,"BEVERLY HOSPITAL",57,"309 West Beverly Boulevard, Montebello, CA","309 West Beverly Boulevard","Montebello","CA",90640
"2056",106190081,16509,"Hernia Repair, Inguinal, 5 years and older","49505",10631.74,"BEVERLY HOSPITAL",43,"BEVERLY HOSPITAL",57,"309 West Beverly Boulevard, Montebello, CA","309 West Beverly Boulevard","Montebello","CA",90640
"2057",106190081,16471,"Creatine Kinase (CK), (CPK), Total","82550",220,"BEVERLY HOSPITAL",43,"BEVERLY HOSPITAL",57,"309 West Beverly Boulevard, Montebello, CA","309 West Beverly Boulevard","Montebello","CA",90640
"2058",106190081,16462,"Emergency Room Visit, Level 4 (high severity without signigicant threat)","99284",856,"BEVERLY HOSPITAL",43,"BEVERLY HOSPITAL",57,"309 West Beverly Boulevard, Montebello, CA","309 West Beverly Boulevard","Montebello","CA",90640
"2059",106190081,16475,"Thyroid Stimulating Hormone","84443",346,"BEVERLY HOSPITAL",43,"BEVERLY HOSPITAL",57,"309 West Beverly Boulevard, Montebello, CA","309 West Beverly Boulevard","Montebello","CA",90640
"2060",106190081,16460,"Emergency Room Visit, Level 2 (low to moderate severity)","99282",592,"BEVERLY HOSPITAL",43,"BEVERLY HOSPITAL",57,"309 West Beverly Boulevard, Montebello, CA","309 West Beverly Boulevard","Montebello","CA",90640
"2061",106190081,16461,"Emergency Room Visit, Level 3 (moderate severity)","99283",725,"BEVERLY HOSPITAL",43,"BEVERLY HOSPITAL",57,"309 West Beverly Boulevard, Montebello, CA","309 West Beverly Boulevard","Montebello","CA",90640
"2062",106190081,16467,"Blood Gas Analysis, including 02 saturation","82805",496.48,"BEVERLY HOSPITAL",43,"BEVERLY HOSPITAL",57,"309 West Beverly Boulevard, Montebello, CA","309 West Beverly Boulevard","Montebello","CA",90640
"2063",106190081,16463,"Emergency Room Visit, Level 4 (high severity with significant threat)","99285",1513,"BEVERLY HOSPITAL",43,"BEVERLY HOSPITAL",57,"309 West Beverly Boulevard, Montebello, CA","309 West Beverly Boulevard","Montebello","CA",90640
"2064",106190081,16464,"Outpatient Visit, established patient, 15 minutes","99213",264.5,"BEVERLY HOSPITAL",43,"BEVERLY HOSPITAL",57,"309 West Beverly Boulevard, Montebello, CA","309 West Beverly Boulevard","Montebello","CA",90640
"2065",106190081,16466,"Basic Metabolic Panel","80048",124,"BEVERLY HOSPITAL",43,"BEVERLY HOSPITAL",57,"309 West Beverly Boulevard, Montebello, CA","309 West Beverly Boulevard","Montebello","CA",90640
"2066",106190081,16468,"Complete Blood Count, automated","85027",160,"BEVERLY HOSPITAL",43,"BEVERLY HOSPITAL",57,"309 West Beverly Boulevard, Montebello, CA","309 West Beverly Boulevard","Montebello","CA",90640
"2067",106190081,16469,"Complete Blood Count, with differential WBC, automated","85025",160,"BEVERLY HOSPITAL",43,"BEVERLY HOSPITAL",57,"309 West Beverly Boulevard, Montebello, CA","309 West Beverly Boulevard","Montebello","CA",90640
"2068",106190081,16470,"Comprehensive Metabolic Panel","80053",282,"BEVERLY HOSPITAL",43,"BEVERLY HOSPITAL",57,"309 West Beverly Boulevard, Montebello, CA","309 West Beverly Boulevard","Montebello","CA",90640
"2069",106190110,3084,"Ultrasound, Abdomen, Complete","76700",1686,"SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY - MAIN CAMPUS",251,"SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY - MAIN CAMPUS",58,"3828 Delmas Terrace, Culver City, CA","3828 Delmas Terrace","Culver City","CA",90232
"2070",106190110,3083,"MRI, Brain, without contrast, followed by contrast","70553",6342,"SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY - MAIN CAMPUS",251,"SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY - MAIN CAMPUS",58,"3828 Delmas Terrace, Culver City, CA","3828 Delmas Terrace","Culver City","CA",90232
"2071",106190110,3058,"Emergency Room Visit, Level 1","99281",1008,"SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY - MAIN CAMPUS",251,"SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY - MAIN CAMPUS",58,"3828 Delmas Terrace, Culver City, CA","3828 Delmas Terrace","Culver City","CA",90232
"2072",106190110,3059,"Emergency Room Visit, Level 3","99282",1547,"SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY - MAIN CAMPUS",251,"SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY - MAIN CAMPUS",58,"3828 Delmas Terrace, Culver City, CA","3828 Delmas Terrace","Culver City","CA",90232
"2073",106190110,3060,"Emergency Room Visit, Level 3","99283",2089,"SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY - MAIN CAMPUS",251,"SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY - MAIN CAMPUS",58,"3828 Delmas Terrace, Culver City, CA","3828 Delmas Terrace","Culver City","CA",90232
"2074",106190110,3061,"Emergency Room Visit, Level 4","99284",2705,"SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY - MAIN CAMPUS",251,"SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY - MAIN CAMPUS",58,"3828 Delmas Terrace, Culver City, CA","3828 Delmas Terrace","Culver City","CA",90232
